sample_pk,biosample_id,biosample_link,sample_id,sample_type,sra_sample,sample_link,sample_xml_link,current_land,current_vegetation,env_feature,env_feature_id,envo_term_iri_env_feature_link,envo_biome_term,envo_biome_id,envo_biome_link,elevation,elevation_unit,ph,ph_meth,tot_nitro,tot_n_meth,tot_org_c,tot_org_c_meth,sampl_collect_device,estimated_size,estimated_size_curated,estimated_size_unit,isol_growth_condt,collection_date,collection_year,propagation,sampl_size,env_material,num_replicons,depth_value,depth_unit,horizon,sample_location_original,sample_location_country,location_split2,location_split3,country_geonames_continent,country_parent,country_geoname_pref_en,country_geonamesname,country_geoname_abbrev,country_geoname_url,country_geoname_id,sample_coordinates_original,sample_lat_dec,sample_lon_dec,location_curation_term,margin_error_value_i,lat_corrected_label_i,lon_corrected_label_i,lat_corrected_value_i,lon_corrected_value_i
MDDBSRS000285,SAMN02864314,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864314,FIN034,soil,SRS651130,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651130,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651130&report=FullXml,intermixed hardwood and conifers,forest planted in 2020,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.02,KCl extraction,7.18028911,isotope spectrometer for total N,149.2115062,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.7 N 21.7 E,61.7,21.7,Finland Satakunta,0.001,No,No,61.7,21.7
MDDBSRS000286,SAMN02864315,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864315,FIN078,soil,SRS651131,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651131,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651131&report=FullXml,intermixed hardwood and conifers,forest planted in 2021,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.4,KCl extraction,12.40020142,isotope spectrometer for total N,250.5801549,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000287,SAMN02864316,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864316,FIN079,soil,SRS651132,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651132,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651132&report=FullXml,intermixed hardwood and conifers,forest planted in 2022,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.44,KCl extraction,9.86465267,isotope spectrometer for total N,208.0676644,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000288,SAMN02864317,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864317,FIN082,soil,SRS651133,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651133,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651133&report=FullXml,intermixed hardwood and conifers,forest planted in 2023,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.55,KCl extraction,12.77467348,isotope spectrometer for total N,269.7367178,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000289,SAMN02864318,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864318,FIN083,soil,SRS651134,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651134,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651134&report=FullXml,intermixed hardwood and conifers,forest planted in 2024,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.91,KCl extraction,6.98546465,isotope spectrometer for total N,168.2088446,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000290,SAMN02864319,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864319,FIN084,soil,SRS651135,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651135,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651135&report=FullXml,intermixed hardwood and conifers,forest planted in 2025,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.67,KCl extraction,7.37437795,isotope spectrometer for total N,172.3991587,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000291,SAMN02864320,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864320,FIN085,soil,SRS651136,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651136,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651136&report=FullXml,intermixed hardwood and conifers,forest planted in 2026,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.43,KCl extraction,5.90350594,isotope spectrometer for total N,150.7009788,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000292,SAMN02864321,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864321,FIN086,soil,SRS651138,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651138,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651138&report=FullXml,intermixed hardwood and conifers,forest planted in 2027,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.63,KCl extraction,6.21281111,isotope spectrometer for total N,150.5379893,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000293,SAMN02864322,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864322,FIN088,soil,SRS651139,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651139,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651139&report=FullXml,intermixed hardwood and conifers,forest planted in 2028,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.54,KCl extraction,7.00149425,isotope spectrometer for total N,173.5808911,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000294,SAMN02864323,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864323,FIN090,soil,SRS651140,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651140,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651140&report=FullXml,intermixed hardwood and conifers,forest planted in 2029,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.37,KCl extraction,1.13141801,isotope spectrometer for total N,26.66649132,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000295,SAMN02864324,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864324,FIN091,soil,SRS651141,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651141,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651141&report=FullXml,intermixed hardwood and conifers,forest planted in 2030,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.71,KCl extraction,4.65214228,isotope spectrometer for total N,108.1606306,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000296,SAMN02864325,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864325,FIN092,soil,SRS651142,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651142,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651142&report=FullXml,intermixed hardwood and conifers,forest planted in 2031,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.72,KCl extraction,5.28753934,isotope spectrometer for total N,129.8869682,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000297,SAMN02864326,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864326,FIN094,soil,SRS651143,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651143,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651143&report=FullXml,intermixed hardwood and conifers,forest planted in 2032,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.85,KCl extraction,7.85335523,isotope spectrometer for total N,192.0362179,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000298,SAMN02864327,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864327,FIN095,soil,SRS651144,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651144,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651144&report=FullXml,intermixed hardwood and conifers,forest planted in 2033,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.7,KCl extraction,8.7244274,isotope spectrometer for total N,218.4908293,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000299,SAMN02864328,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864328,FIN098,soil,SRS651145,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651145,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651145&report=FullXml,intermixed hardwood and conifers,forest planted in 2034,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.4,KCl extraction,10.18562314,isotope spectrometer for total N,260.7239604,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000300,SAMN02864329,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864329,FIN101,soil,SRS651146,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651146,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651146&report=FullXml,intermixed hardwood and conifers,forest planted in 2035,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.7,KCl extraction,11.67845624,isotope spectrometer for total N,215.908632,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000301,SAMN02864330,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864330,FIN102,soil,SRS651147,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651147,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651147&report=FullXml,intermixed hardwood and conifers,forest planted in 2036,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.59,KCl extraction,9.02708871,isotope spectrometer for total N,195.2589108,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000302,SAMN02864331,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864331,FIN106,soil,SRS651148,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651148,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651148&report=FullXml,intermixed hardwood and conifers,forest planted in 2037,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.43,KCl extraction,10.72111327,isotope spectrometer for total N,240.9393258,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000303,SAMN02864332,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864332,FIN107,soil,SRS651149,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651149,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651149&report=FullXml,intermixed hardwood and conifers,forest planted in 2038,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.85,KCl extraction,7.65465229,isotope spectrometer for total N,171.1542649,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000304,SAMN02864333,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864333,FIN110,soil,SRS651150,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651150,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651150&report=FullXml,intermixed hardwood and conifers,forest planted in 2039,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,4.12,KCl extraction,8.03372758,isotope spectrometer for total N,179.401202,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000305,SAMN02864334,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864334,FIN111,soil,SRS651151,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651151,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651151&report=FullXml,intermixed hardwood and conifers,forest planted in 2040,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.65,KCl extraction,6.8731489,isotope spectrometer for total N,177.6666369,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
MDDBSRS000306,SAMN02864335,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864335,FIN114,soil,SRS651152,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651152,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651152&report=FullXml,intermixed hardwood and conifers,forest planted in 2041,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,40,meter,3.67,KCl extraction,5.43256111,isotope spectrometer for total N,111.7435918,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 300-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Finland:Satakunta,Finland,Satakunta,,Europe,Nothern Europe,Finland,Republic of Finland,FI,http://www.geonames.org/660013/republic-of-finland.html,660013,61.8 N 21.7 E,61.8,21.7,Finland Satakunta,0.001,No,No,61.8,21.7
